image_id,human_english,human_romanian,AI_english,AI_romanian
768118448203313152-2.jpg,"RT @beeyroyce: THIS IS WHY BLACK PEOPLE HATE WHITE PEOPLE APPROPRIATING BLACK HAIRSTYLES LIKE BRAIDS, DREADS ETC. https://t.co/cSh088ucmF",more libtard bullshit,a news article about a young girl with afro hair,un articol de știri despre o fată tânără cu păr afro
768118448203313152-3.jpg,"RT @beeyroyce: THIS IS WHY BLACK PEOPLE HATE WHITE PEOPLE APPROPRIATING BLACK HAIRSTYLES LIKE BRAIDS, DREADS ETC. https://t.co/cSh088ucmF",There's only one place on the human body I like dreads and I'm not telling you which it is.,a screenshot of the article on the website,o captură de ecran a articolului de pe site-ul web
768118477571751936-1.jpg,RT @people: Cancer patient beaten to death outside of Illinois treatment center https://t.co/xqgB73IUYc https://t.co/8qBGWGqkt9,Incomod,a woman with long hair sitting on a couch,o femeie cu părul lung stând pe canapea
768118645327220736-1.jpg,#TuesdayMotivation Are you an #Infomaniac? We've got tons of useless information for you! https://t.co/kF6k7gONxU https://t.co/SyGvHwFOFy,"Here we are again, at the CROSSroads...",are you an informatic?,Eşti un informatician?
768119282882404352-1.jpg,The lighting is terrible but look at my skin. #skincaretalk #AlexisShenelle https://t.co/T0mcpuG0YX,Doar o poza pentru profil,a woman with earphones and a grey sweatshirt,o femeie cu căşti şi un tricou gri
768119442249244673-1.jpg,Hillary Clinton’s email scandal just got scary again https://t.co/uq4MhQ0wvQ https://t.co/Sxt4AWUOHw #tech #techn… https://t.co/soz1QvhBRf,"politician,furt,minciuna",hillary clinton's campaign is in a state of disarray,campania lui Hillary Clinton este într-o stare de dezordine
768119702329622528-1.jpg,"RT @crimesofbrits: On this day in 1971, Ballymurphy Massacre: British Army begin 36 hour murder rampage in which they killed 11 people. htt…",Yes. I agree.,a group of pictures of people with names on them,un grup de poze cu oameni cu nume pe ele
768119786182107136-1.jpg,RT @Shirin_Baloch: Pakistan is killing Baloch nation about freedom of Balochistan #IndiaForBalochistan @iGoswamiArnab https://t.co/HwwqlPgT…,"putere,moarte,o misiune asupra mentalitatii",pakistan army kills 3 terrorists in kohat,armata pakistaneză ucide 3 terorişti în Kohat
768119861709049856-1.jpg,Winnipeg man suffers serious injuries in motorcycle accident in Sioux Narrows...https://t.co/hnOSNjw5Md https://t.co/sk6ZRcxC8U,"Dr. Dre's ""F**k Tha Police coming' straight from the underground!!!""",a police car is parked on the side of the road,O maşină de poliţie e parcată pe marginea drumului.
768120100784222209-1.jpg,RT @allkpop: IU is lost and confused in 'Scarlet Heart: Ryeo' still cutshttps://t.co/SBlvp2RsAl https://t.co/eAXV34fRrU,WAIFU ME RIGHT NOW,a woman in traditional chinese clothing standing in front of a red door,o femeie în haine tradiţionale chinezeşti stând în faţa unei uşi roşii
768120142723252224-1.jpg,"RT @JonathanSlaght: After surviving embarrassing missteps in forest, would you tell ppl about it? Arsenyev did: https://t.co/6ogWlrk4J5 htt…",Imaginea creează o stare de liniște și calm emoțional. ,a view of the mountains from an airplane,vedere la munti dintr-un avion
768120251783536640-1.jpg,BREAKING! Dogs die after ‘warnings ignored’ at pet fair https://t.co/iZ5xiEpNhw https://t.co/FalWXRv0Zi,20CM.,a wooden thermometer is shown on a white background,un termometru din lemn este afişat pe un fond alb
768120352434032640-1.jpg,RT @MichelleHux: Ryan Lochte looks like he can't believe his white male privilege hasn't made all this go away yet. https://t.co/voM6KmXc3S,"Again, who the f**k is Lochte?",a man is interviewed on the news,un om este intervievat la știri
768120436328689664-1.jpg,HBD tmac😘😘😘 @Tmcfarland_2 (was gonna use a super embarrassing pic of the both of us but too many to choose from) 😂 https://t.co/CBWMTastx0,Fericire,two women in prom dresses posing for the camera,două femei în rochii de bal care pozează pentru aparatul de fotografiat
768120570512678912-1.jpg,RT @RevJJackson: People are just waking up from the trauma. #RPCFloodRelief #HumanitarianReliefLaunch @RPCoalition #LouisianaFlood https://…,"Solidaritate, mai multe persoane contribuie pentru o miscare sociala.",a group of people standing in front of a building holding signs,un grup de oameni care stau în fața unei clădiri care deține semne
768120612493545472-1.jpg,Deadly Viruses: How members of the CDC use numbers in different forms to stop them... #pbl #tlap @MVMiddle https://t.co/1LvRDOq8Yz,Imaginea trezește o stare de comfort și colaborare ,students working on their homework in a classroom,studenții care lucrează la temele lor într-o clasă
768120620873715713-1.jpg,#FREE on #KindleUnlimited My Cat Is Dying: What Do I Do? https://t.co/nxnDO9iW5Q @ctrpetlossgrief #AmReading #eBook https://t.co/b7laOn6rnD,I feel offended. I demand explanations.,my cat is dying what do i do?,Pisica mea e pe moarte. Ce să fac?
768120687957516288-1.jpg,"Josh Norman calls Goodell 'horrible', says he has no issue with Redskins nickname https://t.co/QVQ5qwl4ih https://t.co/zdYmRWO9dt","sport,miscare,atletism","aaron jones, 49ers' rookie running back, is a 'freak'","Aaron Jones, începătorul de 49 de ani care fuge înapoi, e un ""ciudat"""
768120998357008385-1.jpg,RT @BBCWorld: #CincinnatiZoo deletes Twitter account after abuse over #Harambe the gorilla's death https://t.co/o2yqM6n3f3 https://t.co/S…,cea mai tare gorila,a gorilla sitting on the ground with his arms crossed,o gorilă stând pe pământ cu braţele încrucişate
768121019324301313-1.jpg,Antarctic elephant seals are revealing a new threat caused by melting ice https://t.co/bNX8itKbEC https://t.co/OU86PB1kfD,foci,two seals are playing in the water,Două foci se joacă în apă.
768121304541081600-1.jpg,Post night doodlesIt looks like shite but oh well https://t.co/bne42Dt1zE,Haos,a drawing of a woman on a piece of paper,un desen al unei femei pe o bucată de hârtie
768121396790718464-1.jpg,RT @FMWdotcom: We at FMW decided to give you a quick guide to where you can satiate hunger pangs. https://t.co/o6TRwCNqEO https://t.co/N8Rf…,"Este un spațiu ambiental plăcut, liniștit, frumos amenajat",a restaurant with a staircase and tables,un restaurant cu scari si mese
768121556195274752-1.jpg,"RT @MakeupIcon: when you spend 3 hours doing your makeup and you get that ""sorry I can't make it"" text https://t.co/nUd3NmfSXJ",Imaginea trezește o stare de dezgust.,a man with a purple hair comb holding a purple hair brush,un om cu un pieptene de păr violet care deține o perie de păr violet
768121606535258112-1.jpg,RT @RealTouchingPic: The law of the wild says kill only when you are hungry... https://t.co/uxGpLSXV6e,Aceasta poza imi da un plus de energie pozitiva ,two pictures of cheetahs and gazelles in the wild,două poze cu gheparzi şi gazele în sălbăticie
768121635874410496-1.jpg,RT @Kalum5SOS_: I would rather die of passion than boredom. https://t.co/Jt0sw4v4Nd,Relaxare în natură ,a man playing an acoustic guitar in front of a house,un om cântând la o chitară acustică în faţa unei case
768122109847633920-1.jpg,RT @dodo: One woman found this sack in a field. What was inside was surprising – and sad https://t.co/kvtmCtjklr https://t.co/kTnjmxcfDC,Nu aruncați gunoaie,a bag of white cloth laying on the ground,o pungă de pânză albă întinsă pe pământ
768122109847633920-2.jpg,RT @dodo: One woman found this sack in a field. What was inside was surprising – and sad https://t.co/kvtmCtjklr https://t.co/kTnjmxcfDC,Imaginea trezește o stare de drăgălășenie și dragoste.,three black puppies are sitting in hay,trei căţeluşi negri stau în fân.
768122273425264640-1.jpg,RT @BB18Zeech: No one hates Nat for making a game move there are a bunch of reasons to hate her &amp; new ones come out everyday #BB18 https://…,femeie fericita,a woman standing on a couch with her arms outstretched,o femeie stând pe o canapea cu braţele întinse
768122327926276096-1.jpg,RT @pntrack: My latest article questioning sub-max sprint training. Hope Stuart McMillan is not offended. https://t.co/R5KvZNUYnW https://t…,"gluma, competitie",usain bolt celebrates winning the men's 100m final at the rio 2016 olympics,usain bolț sărbătorește câștigarea finala 100m bărbaților la olimpiada Rio 2016
768122495723446273-1.jpg,RT @FunnyPicsDepot: When a white person doesn't apologize for slavery at the beginning of their sentence https://t.co/c71nZacUXY,*Why are we all here? Just to suffer?...*,a woman is looking at her face in the mirror,O femeie se uită la faţa ei în oglindă.
768122504124600321-1.jpg,Trollope’s Worthless Young Men https://t.co/EjGNiPK0pI https://t.co/6WQwAPKVuN,Arta este arta,a drawing of people in a room,un desen de oameni într-o cameră
768122608961331201-1.jpg,RT @AbelcruGamercru: OMG NO YUGI IS NOT YOUR TURN AGAIN!! WTF!! You just skipped Seto's turn by talking about destiny crap lol https://t.co…,"amintire din copilarie
",yu-gi-oh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh,yu-gi-oh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh - yugioh
768123137439432705-1.jpg,"RT @WhichUK: Our reliability survey revealed the most common tech problems, here's how to solve them: https://t.co/C1Cl3XbfXG https://t.co/…","wrong tool, wrong time",how to protect your laptop from malware,cum de a proteja laptop-ul de malware
768123204573532160-1.jpg,RT @Bagenda_Sylver: Haha haha haha. Whoever did this is going straight to hell!! I can't breathe. 😭😭😭😭😭😭😭😭😭😭 https://t.co/GHHNX8ctJP,Who...is...Pogba?...,a man in a wheelchair with a woman and child on a bicycle,un bărbat într-un scaun cu rotile cu o femeie și un copil pe o bicicletă
768123644967026688-1.jpg,"RT @benjancewicz: N.C. police kill unarmed deaf, mute man using sign language#DanielHarris https://t.co/CtrD0Lfq6z https://t.co/dndgXgexWi","-How high are you?
-High as a kite.
",a man smiling in front of a painting of a lion,un om zâmbind în faţa unui tablou al unui leu
768123821098434560-1.jpg,#film 10 Things I Hate About You... https://t.co/HRx3SazXv8 https://t.co/NyyVzCMUWt,Îmi place filmul ăsta și sarcasmul,the movie is about a man talking to another man,Filmul e despre un bărbat care vorbeşte cu un alt bărbat.
768124060186337281-1.jpg,"RT @DrTomMartinPhD: DONALD IS DESPERATE: Every Politician Provides AN AUDIENCE To Big Donors. Did I Mention: ""*EVERY POLITICIAN*"" #msnbc ht…",De la bine în sus,a man holding up a sign that says i have no balls,Un om care ţine un semn care spune că nu am curaj.
768124160858005504-3.jpg,RT @LetsWearThat: she used 5 shadows to achieve this look.. not 1.. not 2... but 5...... yall really gonna buy this shit? https://t.co/Rsnd…,Asta nu îi treaba mea,a woman with blonde hair sitting on a bed,o femeie cu părul blond stând pe un pat
768124269909905408-1.jpg,RT @ConductorSam: Politician forced to watch Man Utd match from tunnel as no seats are available.'Completely ruined my day' he said https…,Imaginea transmite o stare de singurătate.,a man in a yellow jacket is standing in a stadium,un om într-o jachetă galbenă este în picioare într-un stadion
768124324452728833-1.jpg,RT @INTJutsu: Both Islamic extremists &amp; moderates have the same goal of world domination. Islam is the problem!  #PJNET #tcot https://t.co/…,Imaginea transmite o stare de frică și încordare.,no lives matter,Viaţa nu contează.
768124362176147456-1.jpg,RT @TheArtidote: One must really have suffered oneself to help others.—Mother Teresaartwork by Pedro Tapa https://t.co/77s2EatCBt,Waw foarte fain foarte multe detalii ,a woman surrounded by flowers in a black and white drawing,o femeie înconjurată de flori într-un desen alb-negru
768124450244030464-1.jpg,RT @katyperry: The Olympics may be over but dad hats will never die 😎 : https://t.co/8MwcYpzAB7 https://t.co/oeMC7CMdba,O stare de relaxare,a woman wearing a white baseball cap with a flower on it,o femeie care poartă o şapcă albă de baseball cu o floare pe ea
768124479620931584-1.jpg,"RT @OSBAuthor: Mom's eyes burned with the fury. I knew I was in trouble, but beatings can't stop the visions. #2bittues https://t.co/D5AaiP…",What does paranormal have to do with galaxies?...,"the cover of the book, the king john","coperta cărţii, regele John"
768124701914857472-1.jpg,RT @BRillustrations: Slowly emerging from the ugly phase.. #illustration #hummingbird #drawing @FaberCastell @TheArtFile  @LondonGraphics h…,Frumos ,a drawing of a hummingbird with a pencil and a pen,un desen de o pasăre colibri cu un creion și un stilou
